"name","street","street2","zip","city","country:id","phone","email","bic"
"Джаркурганский филиал Кишлок курилиш банка","190600, Сурхандарьинская область, Джаркурганский район, махалля Нурли Диёр, ул. Н. Боймуродова, 1",,,"Сурхандарьинская область","base.uz",,,"00933"
"Сариасийский филиал Кишлок курилиш банка","Сурхандарьинская область, Сариасийский район, гп Сариасия, ул. Мирзо Улугбека, 18",,,"Сурхандарьинская область","base.uz",,,"00934"
"Головной офис Ипотека банка","100000, г. Ташкент, Мирзо-Улугбекский район, ул. Шахрисабзская, 30",,,"г.Ташкент","base.uz",,,"00937"
"Нурабадский филиал Узнацбанка","141100, Самаркандская область, Нурабадский район, г. Нурабад, ул. Мустакиллик , 27",,,"Самаркандская область","base.uz",,,"00939"
"Янгиарыкский филиал Узнацбанка","221100, Хорезмская область, Янгиарыкский район, гп Янгиарык, ул. Мустакиллик, 78",,,"Хорезмская область","base.uz",,,"00940"
"Пастдаргомский филиал Узнацбанка","Самаркандская область, Пастдаргомский район, г. Джума, ул. Самаркандская, 87",,,"Самаркандская область","base.uz",,,"00941"
"Вабкентский филиал Узнацбанка","200300, Бухарская область, Вабкентский район, г. Вабкент, ул. С. Ярашева, 23",,,"Бухарская область","base.uz",,,"00942"
"Ромитанский филиал Узнацбанка","201000, Бухарская область, Ромитанский район, г. Ромитан, ул. Шафитулина, 1",,,"Бухарская область","base.uz",,,"00943"
"Кызылтепинский филиал Узнацбанка","210402, Навоийская область, Кызылтепинский район, г. Кызылтепа, проспект Узбекистанский, 35",,,"Навоийская область","base.uz",,,"00945"
"Риштанский филиал Узнацбанка","151300, Ферганская область, Риштанский район, г. Риштан, ул. Рошидоний, 253",,,"Ферганская область","base.uz",,,"00946"
"Дочерний банк банка ""Садерат"" Ирана в городе г. Ташкенте Республики Узбекистан","100060, г. Ташкент, Мирабадский район, ул, Чехова,10",,,"г.Ташкент","base.uz",,,"00950"
"Берунийский филиал Кишлок курилиш банка","230200, Республика Каракалпакстан Берунийский район, г. Беруни, ул. Халклар дустлиги, 10",,,"Республика Каракалпакстан","base.uz",,,"00953"
"Дарханский филиал Трастбанка","100000, г. Ташкент, Мирзо-Улугбекский район, площадь Хамида Алимджана, Западная сторона, 5 ""Б""",,,"г.Ташкент","base.uz",,,"00954"
"Мархаматский филиал Узнацбанка","170800, Андижанская область, Мархаматский район, г. Мархамат, ул. Ипак йули, 146",,,"Андижанская область","base.uz",,,"00955"
"Кокандский филиал HAMKORBANK","150700, Ферганская область, г. Коканд, ул. Кипчокарык, 98",,,"Ферганская область","base.uz",,,"00956"
"Сергелийский филиал Асака банка","100209, г. Ташкент, Сергелийский район, ул. Обихаёт, 39",,,"г.Ташкент","base.uz",,,"00958"
"Яшнободский филиал Ипотека банка","100040, г. Ташкент, Яшнободский район, ул. Лисунова, 69-А",,,"г.Ташкент","base.uz",,,"00959"
"Чиназский филиал HAMKORBANK","111600, Ташкентская область, Чиназский район, г. Чиназ, ул. Шарофа Рашидова, 12a",,,"Ташкентская область","base.uz",,,"00960"
"Бухарский филиал Алокабанка","200114, Бухарская область, г. Бухара, ул. Каюма Муртазаева, 6a",,,"Бухарская область","base.uz",,,"00961"
"Чинабадский филиал HAMKORBANK","170318, Андижанская область, Балыкчинский район, ул. Чинобод, 19",,,"Андижанская область","base.uz",,,"00962"
"Юнусабадский филиал Асака банка","100093, г. Ташкент, Юнусабадский район, квартал 2, 8",,,"г.Ташкент","base.uz",,,"00963"
"Истикболский филиал HAMKORBANK","150100, Ферганская область, г. Фергана, ул. Б. Маргилоний, 74a",,,"Ферганская область","base.uz",,,"00965"
"Бухарский филиал HAMKORBANK","200117, Бухарская область, г. Бухара, ул. К. Муртазоева, 5",,,"Бухарская область","base.uz",,,"00966"
"Сурхандарьинский филиал Алокабанка","190110, Сурхандарьинская область, г. Термез, ул. А. Навои, 6a",,,"Сурхандарьинская область","base.uz",,,"00967"
"Шайхантаурский филиал Асака банка","100021, г. Ташкент, Шайхантахурский район, ул. Фурката, 9",,,"г.Ташкент","base.uz",,,"00969"
"Головной офис Универсал банка","150700, Ферганская область, г. Коканд, ул. Шохрухобод",,,"Ферганская область","base.uz",,,"00973"
"Операционное управление Капиталбанка","100000, г. Ташкент, Мирабадский район, ул. Матбуотчилар, 32",,,"г.Ташкент","base.uz",,,"00974"
"Галаасийский филиал Кишлок курилиш банка","200400, Бухарская область, Бухарский район, г. Галлаасия, улица Буюк Ипак Йули, 25",,,"Бухарская область","base.uz",,,"00975"
"Янгиюльский филиал HAMKORBANK","Ташкентская область, Янгиюльский район, г. Янгиюль, ул. Самарканд, 215",,,"Ташкентская область","base.uz",,,"00976"
"Сергелийский филиал Ипотека банка","100085, г. Ташкент, Сергелийский район, ул. Мехригиё, 1",,,"г.Ташкент","base.uz",,,"00978"
"Головной офис Ravnaq-bank","100021, г. Ташкент, Шайхантахурский район, ул. Фурката, 2",,,"г.Ташкент","base.uz",,,"00980"
"Головной офис Давр-банка","100011, г. Ташкент, Шайхантахурский район, ул. Навои-Заркайнар, блок-А",,,"г.Ташкент","base.uz",,,"00981"
"Джизакский филиал Туронбанка","130100, Джизакская область, г. Джизак, проспект Халклар дустлиги, 62",,,"Джизакская область","base.uz",,,"00982"
"Самаркандский филиал Алокабанка","140100, Самаркандская область, г. Самарканд, ул. Бустонсарой, 36a",,,"Самаркандская область","base.uz",,,"00985"
"Мирабадский филиал Туронбанка","100072, г. Ташкент, Мирабадский район, ул. Фергана йули, 2а",,,"г.Ташкент","base.uz",,,"00986"
"Ташкентский областной региональный филиал Кишлок курилиш банка","100100, г. Ташкент, Яккасарайский район, ул. Усмона Носира, 53 Б",,,"г.Ташкент","base.uz",,,"00987"
"Алмалыкский филиал HAMKORBANK","110600, Ташкентская область, г. Алмалык, Мустакиллик, 10",,,"Ташкентская область","base.uz",,,"00988"
"Шахрисабзский филиал Туронбанка","181300, Кашкадарьинская область, Шахрисабзский район, г. Шахрисабз, ул. Буюк Ипак йули, 2-а",,,"Кашкадарьинская область","base.uz",,,"00989"
"Кашкадарьинский филиал Алокабанка","180100, Кашкадарьинская область, г. Карши, ул. Узбекистанская, 47",,,"Кашкадарьинская область","base.uz",,,"00990"
"Маргиланский филиал HAMKORBANK","151100, Ферганская область, г. Маргилан, ул. Б. Маргилоний, 440a",,,"Ферганская область","base.uz",,,"00991"
"Филиал Юксалиш HAMKORBANK","160108, Наманганская область, г. Наманган, ул. А. Навои, 31",,,"Наманганская область","base.uz",,,"00992"
"Амир Темурский филиал Узпромстройбанка","140158, Самаркандская область, г. Самарканд, ул. Буюк Ипак йули, 13",,,"Самаркандская область","base.uz",,,"00994"
"Ташкентский городской филиал Универсал банка","100029, г. Ташкент, Мирабадский район, ул. Амира Темура, 53",,,"г.Ташкент","base.uz",,,"00996"
"Чиланзарский филиал Ипотека банка","100113, г. Ташкент, Чиланзарский район, ул. Катартал, 37",,,"г.Ташкент","base.uz",,,"00997"
"Урикзарский филиал Ипак Йули банка","100210, г. Ташкент, Учтепинский район, ул. Каравон базар, -",,,"г.Ташкент","base.uz",,,"00999"
"Термезский филиал HAMKORBANK","Сурхандарьинская область, г. Термез, ул. Ат-Термизий, 15a",,,"Сурхандарьинская область","base.uz",,,"01001"
"Кувасайский филиал HAMKORBANK","150901, Ферганская область, г. Кувасай, ул. А. Навои, 1",,,"Ферганская область","base.uz",,,"01003"
"Самаркандский областной филиал Народного банка","140145, Самаркандская область, г. Самарканд, ул. А. Навои, 25",,,"Самаркандская область","base.uz",,,"01005"
"Навоийский филиал Алокабанка","210600, Навоийская область, Карманинский район, Янги Арик КФЙ",,,"Навоийская область","base.uz",,,"01007"
"Авиастроительный филиал HAMKORBANK","100016, г. Ташкент, Яшнободский район, ул. 1-переулок Алимкент, 5",,,"г.Ташкент","base.uz",,,"01008"
"Кумкурганский филиал Кишлок курилиш банка","190900, Сурхандарьинская область, Кумкурганский район, г. Кумкурган, ул. Махалля Оксой, 5",,,"Сурхандарьинская область","base.uz",,,"01010"
"Ферганский филиал Алокабанка","150100, Ферганская область, г.Фергана, Б. Маргилоний, 68a",,,"Ферганская область","base.uz",,,"01011"
"Яккасарайский филиал HAMKORBANK","100070, г. Ташкент, Яккасарайский район, ул. У. Носира, 57",,,"г.Ташкент","base.uz",,,"01013"
"Янгиабадский филиал Кишлок курилиш банка","Джизакская область, Янгиабадский район, ул. поселок Баландчакир",,,"Джизакская область","base.uz",,,"01016"
"Яккасарайский филиал Ипотека банка","100013, г. Ташкент, Яккасарайский район, ул. Усмона Носира, 61",,,"г.Ташкент","base.uz",,,"01017"
"Мирзо-Улугбекский филиал Капиталбанка","100077, г. Ташкент, Мирзо-Улугбекский район, ул. Мирзо Улугбека, 52 б",,,"г.Ташкент","base.uz",,,"01018"
"Зангиатинский филиал Туронбанка","111800, Ташкентская область, Зангиатинский район, ул. Мустакиллик, 2",,,"Ташкентская область","base.uz",,,"01019"
"Ургенчский филиал HAMKORBANK","220500, Хорезмская область, г. Ургенч, ул Пахлавона Махмуда, 59",,,"Хорезмская область","base.uz",,,"01020"
"Зарафшанский филиал Асака банка","210300, Навоийская область, г. Зарафшан, ул. А. Навои, 22-A",,,"Навоийская область","base.uz",,,"01021"
"Ангренский филиал Узпромстройбанка","110200, Ташкентская область, г. Ангрен, 5/1A квартал, 3",,,"Ташкентская область","base.uz",,,"01022"
"Джизакский филиал Алокабанка","130100, Джизакская область, г. Джизак, махалля ""Сайилжойи"", проспект Ш. Рашидова, дом 6",,,"Джизакская область","base.uz",,,"01026"
"Яккасарайский филиал Ипак Йули банка","100100, г. Ташкент, Яккасарайский район, ул. Усмона Носира, 5",,,"г.Ташкент","base.uz",,,"01028"
"Самаркандский филиал HAMKORBANK","140145, Самаркандская область, г. Самарканд, ул. Амира Темура, 149",,,"Самаркандская область","base.uz",,,"01030"
"Каршинский филиал HAMKORBANK","180100, Кашкадарьинская область, г. Карши, ул. Амира Темура, 41",,,"Кашкадарьинская область","base.uz",,,"01031"
"Термезский филиал Капиталбанка","190111, Сурхандарьинская область, г. Термез, ул. Навои, 28",,,"Сурхандарьинская область","base.uz",,,"01032"
"Филиал ""Чорсу"" Капиталбанка","100071, г. Ташкент, Шайхантахурский район, ул. Самарканд Дарбаза, 13",,,"г.Ташкент","base.uz",,,"01033"
"Алмалыкский филиал Узпромстройбанка","110111, Ташкентская область, г. Алмалык, ул. Амира Темура, 28",,,"Ташкентская область","base.uz",,,"01034"
"Филиал ""Сагбан"" Ипак Йули банка","100002, г. Ташкент, Алмазарский район, ул. Сагбан, 1",,,"г.Ташкент","base.uz",,,"01036"
"Головной офис Кишлок курилиш банка","100060, г. Ташкент, Мирабадский район, ул. Шахрисабзская, 36",,,"г.Ташкент","base.uz",,,"01037"
"Нукусский филиал Капиталбанка","230105, Республика Каракалпакстан, г. Нукус, ул. Ж. Аймурзаева, 8",,,"Республика Каракалпакстан","base.uz",,,"01038"
"Чиназский филиал Ипотека банка","111600, Ташкентская область, Чиназский район, г. Чиназ, ул. Шарофа Рашидова, 20",,,"Ташкентская область","base.uz",,,"01039"
"Головной офис Invest Finance Bank","100029, г. Ташкент, Мирабадский район, ул. Т. Шевченко, 1",,,"г.Ташкент","base.uz",,,"01041"
"Сергелийский филиал Капиталбанка","100085, г. Ташкент, Сергелийский район, ул. Новосергелийская, 25",,,"г.Ташкент","base.uz",,,"01042"
"Ферганский филиал Капиталбанка","Ферганская область, г.Фергана, Б. Маргиноний, 103",,,"Ферганская область","base.uz",,,"01043"
"Чартакский филиал Микрокредитбанка","161000, Наманганская область, Чартакский район, г. Чартак, проспект Мустакиллик, 9",,,"Наманганская область","base.uz",,,"01044"
"Сурхандарьинский региональный филиал Узпромстройбанка","190110, Сурхандарьинская область, г. Термез, ул. А. Навои, 45А",,,"Сурхандарьинская область","base.uz",,,"01045"
"Чиланзарский филиал Давр-банка","г. Ташкент, Чиланзарский район, ул. Фарход, 16/15",,,"г.Ташкент","base.uz",,,"01046"
"Филиал ""Джума"" Микрокредитбанка","Самаркандская область, Пастдаргомский район, г. Джума, ул. Амира Темура, А56",,,"Самаркандская область","base.uz",,,"01047"
"Шахрисабзский филиал Ипак Йули банка","181306, Кашкадарьинская область, Шахрисабзский район, г. Шахрисабз, ул. Пиллакашлик, 21",,,"Кашкадарьинская область","base.uz",,,"01048"
"Касансайский филиал Микрокредитбанка","160300, Наманганская область, Касансайский район, г. Касансай, ул. А. Жомий, 4",,,"Наманганская область","base.uz",,,"01049"
"Учкуприкский филиал Микрокредитбанка","151600, Ферганская область, Учкуприкский район, гп Учкуприк, ул. Наврузшох , 42",,,"Ферганская область","base.uz",,,"01052"
"Наманганский филиал Ипак Йули банка","160130, Наманганская область, г. Наманган, ул. Галаба, 2",,,"Наманганская область","base.uz",,,"01054"
"Элликкалинский филиал Микрокредитбанка","231600, Республика Каракалпакстан, Элликкалинский район, г. Бустан, ул. Шарофа Рашидова, 8",,,"Республика Каракалпакстан","base.uz",,,"01055"
"Ташкентский областной филиал Invest Finance Bank","111200, Ташкентская область, Кибрайский район, гп Кибрай, ул. Зебунисо, 7-а",,,"Ташкентская область","base.uz",,,"01056"
"Шайхонтохурский филиал ASIA ALLIANCE BANK","100128, г. Ташкент, Шайхантахурский район, ул. Шайхантахурская, 87А",,,"г.Ташкент","base.uz",,,"01057"
"Наманганский филиал Трастбанка","160130, Наманганская область, г. Наманган, ул. Хотира, 1",,,"Наманганская область","base.uz",,,"01060"
"Самаркандский филиал Капиталбанка","140103, Самаркандская область, г. Самарканд, ул. Надирабегим, 8",,,"Самаркандская область","base.uz",,,"01061"
"Термезский филиал Трастбанка","190108, Сурхандарьинская область, г. Термез, ул. Навбахор, 13 ""Г""",,,"Сурхандарьинская область","base.uz",,,"01063"
"Навоийский филиал HAMKORBANK","210109, Навоийская область, г. Навои, ул. Галаба, 198",,,"Навоийская область","base.uz",,,"01064"
"Яккасарайский филиал КДБ Банк Узбекистана","100070, г. Ташкент, Яккасарайский район, ул. У. Носира, 12",,,"г.Ташкент","base.uz",,,"01065"
"Головной офис HI-TECH BANK","100060, г. Ташкент, Мирабадский район, ул. Т.Шевченко, 35 Б, А",,,"г.Ташкент","base.uz",,,"01066"
"Чиланзарский филиал Ипак Йули банка","100135, г. Ташкент, Чиланзарский район, ул. Фарход, 12a",,,"г.Ташкент","base.uz",,,"01067"
"Нукусский филиал HAMKORBANK","230100, Республика Каракалпакстан, г. Нукус, ул. Амира Темура, 135",,,"Республика Каракалпакстан","base.uz",,,"01068"
"Яккасарайский филиал Давр-банка","100031, г. Ташкент, Яккасарайский район, ул. О. Мирокилова, 37A",,,"г.Ташкент","base.uz",,,"01069"
"Сергелийский филиал Invest Finance Bank","100209, г. Ташкент, Сергелийский район, ул. Сугдиёна, 3",,,"г.Ташкент","base.uz",,,"01070"
"Головной офис Ориент Финанс банка","100052, г. Ташкент, Мирзо Улу?бекский р-н, ул. Осиё, 5",,,"г.Ташкент","base.uz",,,"01071"
"Мирзо Улугбекский филиал Давр-банка","г. Ташкент, Мирзо-Улугбекский район, ул. Буюк Ипак йули, блок 2",,,"г.Ташкент","base.uz",,,"01072"
"Андижанский филиал Трастбанка","170100, Андижанская область, г. Андижан, ул. Лермонтова, 45",,,"Андижанская область","base.uz",,,"01074"
"Юнусабадский филиал Ориент Финанс банка","100084, г. Ташкент, Юнусабадский район, ул. Амира Темура, 95а",,,"г.Ташкент","base.uz",,,"01075"
"Кокандский филиал Ипотека банка","150700, Ферганская область, г. Коканд, ул. А. Навои, 164",,,"Ферганская область","base.uz",,,"01076"
"Янгиабадский филиал Узнацбанка","100016, г. Ташкент, Яшнободский район, ул. Элбек, 28",,,"г.Ташкент","base.uz",,,"01077"
"Ходжаабадский филиал Кишлок курилиш банка","171400, Андижанская область, Ходжаабадский район, г. Ходжаабад, ул. А. Навои, 17",,,"Андижанская область","base.uz",,,"01079"
"Зангиатинский филиал Invest Finance Bank","111800, Ташкентская область, Зангиатинский район, ул. Мустакиллик",,,"Ташкентская область","base.uz",,,"01080"
"Янгиюльский филиал Ипак Йули банка","112000, Ташкентская область, Янгиюльский район, г. Янгиюль, ул. Самарканд, 146",,,"Ташкентская область","base.uz",,,"01081"
"Бухарский филиал Капиталбанка","200114, Бухарская область, г. Бухара, ул. Саноатчилар, 11",,,"Бухарская область","base.uz",,,"01082"
"Яшнободский филиал Туронбанка","100171, г. Ташкент, Яшнободский район, ул. Карасув, 4",,,"г.Ташкент","base.uz",,,"01083"
"Чиланзарский филиал Туронбанка","100123, г. Ташкент, Чиланзарский район, ул. Фарход, 6-а",,,"г.Ташкент","base.uz",,,"01084"
"Наманганский филиал Капиталбанка","160133, Наманганская область, г. Наманган, ул. Н. Намангоний, 27",,,"Наманганская область","base.uz",,,"01085"
"Учтепинский филиал Давр-банка","100133, г. Ташкент, Учтепинский район, ул. Жамшида, 3",,,"г.Ташкент","base.uz",,,"01086"
"Кокандский филиал Капиталбанка","150700, Ферганская область, г. Коканд, ул. Сарбоз, 49 а",,,"Ферганская область","base.uz",,,"01087"
"Головной офис Капиталбанка","100047, г. Ташкент, Юнусабадский район, ул. Сайилгох, 7",,,"г.Ташкент","base.uz",,,"01088"
"Кокандский филиал Микрокредитбанка","150701, Ферганская область, г. Коканд, ул. А. Навои, 2",,,"Ферганская область","base.uz",,,"01089"
"Денауский филиал HAMKORBANK","190504, Сурхандарьинская область, Денауский район, г. Денау, ул. Шарофа Рашидова, 255a",,,"Сурхандарьинская область","base.uz",,,"01090"
"Мирабадский филиал Алокабанка","100060, г. Ташкент, Мирабадский район, ул. Нукусская, 22",,,"г.Ташкент","base.uz",,,"01091"
"Кокандский филиал Алокабанка","150702, Ферганская область, г. Коканд, ул.Туркистон, 1",,,"Ферганская область","base.uz",,,"01092"
"Маликрабатский филиал Узнацбанка","210609, Навоийская область, Карманинский район, ул. Маликрабат",,,"Навоийская область","base.uz",,,"01094"
"Головной офис ASIA ALLIANCE BANK","100047, г. Ташкент, Яшнободский район, ул. Махтумкули, 2а",,,"г.Ташкент","base.uz",,,"01095"
"Чиланзарский филиал Ориент Финанс банка","100115, г. Ташкент, Чиланзарский район, ул. Чиланзар-3, 55/1",,,"г.Ташкент","base.uz",,,"01096"
"Самаркандский филиал Трастбанка","140130, Самаркандская область, г. Самарканд, ул. Саида Ризо Хошимова, 43",,,"Самаркандская область","base.uz",,,"01097"
"Яккасарайский филиал Трастбанка","100100, г. Ташкент, Яккасарайский район, ул. 3-проезд Урикзар, 1-б",,,"г.Ташкент","base.uz",,,"01098"
"Каршинский филиал ASIA ALLIANCE BANK","180001, Кашкадарьинская область, г. Карши, пересечение улиц Узбекистанская и Х.Джураева",,,"Кашкадарьинская область","base.uz",,,"01099"
"Бекабадский филиал Узпромстройбанка","110500, Ташкентская область, г. Бекабад, ул. Аббасова, 264",,,"Ташкентская область","base.uz",,,"01100"
"Мирабадский филиал Ипак Йули банка","100015, г. Ташкент, Мирабадский район, ул. Мирабад, 25",,,"г.Ташкент","base.uz",,,"01101"
"Алмазарский филиал ASIA ALLIANCE BANK","100069, г. Ташкент, Алмазарский район, ул. Северный Алмазар, 13Б",,,"г.Ташкент","base.uz",,,"01102"
"Мирзо Улугбекский филиал ASIA ALLIANCE BANK","100170, г. Ташкент, Мирзо-Улугбекский район, ул. Зиёлилар, 1",,,"г.Ташкент","base.uz",,,"01103"
"Головной офис Туркистон банка","100208, г. Ташкент, Учтепинский район, ул. Заргарлик, 48А",,,"г.Ташкент","base.uz",,,"01104"
"Шайхантаурский филиал Савдогар банка","100021, г. Ташкент, Шайхантахурский район, ул. Лайлатагун, 1",,,"г.Ташкент","base.uz",,,"01105"
"Ходжейлийский филиал Микрокредитбанка","231300, Республика Каракалпакстан, Ходжейлийский район, ул. С. Юсупова, 71",,,"Республика Каракалпакстан","base.uz",,,"01106"
"Бухарский областной филиал Invest Finance Bank","200118, Бухарская область, г. Бухара, проспект А. Навои, 1",,,"Бухарская область","base.uz",,,"01107"
"Чиланзарский филиал HAMKORBANK","100156, г. Ташкент, Чиланзарский район, Д20А квартал, 4a",,,"г.Ташкент","base.uz",,,"01108"
"Каршинский филиал Трастбанка","180106, Кашкадарьинская область, г. Карши, ул. Узбекистанская, 1а",,,"Кашкадарьинская область","base.uz",,,"01109"
"Центральный операционный филиал Ориент Финанс банка","100070, г. Ташкент, Яккасарайский район, ул. Кичик Бешёгоч, 50",,,"г.Ташкент","base.uz",,,"01110"
"Самаркандский филиал Ориент Финанс банка","140100, Самаркандская область, г.аСамарканд, ул. Мирзо Улугбека, 48",,,"Самаркандская область","base.uz",,,"01111"
"Регистанский филиал Узнацбанка","140105, Самаркандская область, г. Самарканд, ул. Фирдавсий, 7",,,"Самаркандская область","base.uz",,,"01112"
"Наманганский областной филиал Invest Finance Bank","160100, Наманганская область, г. Наманган, ул. Нодира, 4",,,"Наманганская область","base.uz",,,"01113"
"Андижанский областной филиал Invest Finance Bank","170100, Андижанская область, г. Андижан, ул. Истиклол, 38",,,"Андижанская область","base.uz",,,"01114"
"Шайхантохурский филиал Ориент Финанс банка","100004, г. Ташкент, Шайхантахурский район, ул. А. Навои, 33",,,"г.Ташкент","base.uz",,,"01115"
"Кокандский филиал Invest Finance Bank","150078, Ферганская область, г. Коканд, ул. Шохрухобод, 15-а",,,"Ферганская область","base.uz",,,"01116"
"Джизакский филиал HAMKORBANK","130114, Джизакская область, г. Джизак, ул. Шарофа Рашидова, 35",,,"Джизакская область","base.uz",,,"01117"
"Гулистанский филиал HAMKORBANK","120106, Сырдарьинская область, г. Гулистан, ул. Мустакиллик, 121",,,"Сырдарьинская область","base.uz",,,"01118"
"Каршинский филиал Ипак Йули банка","180100, Кашкадарьинская область, г. Карши, ул. Мустакиллик, 18",,,"Кашкадарьинская область","base.uz",,,"01119"
"Андижанский филиал Ипак Йули банка","170100, Андижанская область, г. Андижан, ул. Истиклол, 35",,,"Андижанская область","base.uz",,,"01120"
"Алмазарский филиал Давр-банка","100057, г. Ташкент, Алмазарский район, ул. Северный Алмазар, 17б",,,"г.Ташкент","base.uz",,,"01121"
"Юнусабадский филиал Давр-банка","100009, г. Ташкент, Юнусабадский район, ул. Кулоктепа, 27a",,,"г.Ташкент","base.uz",,,"01122"
"Ферганский филиал Трастбанка","150117, Ферганская область, г. Фергана, ул. Маърифат, 8",,,"Ферганская область","base.uz",,,"01123"
"Мирабадский филиал ASIA ALLIANCE BANK","100170, г. Ташкент, Мирабадский район, ул. Фаргона йули , 532/1",,,"г.Ташкент","base.uz",,,"01124"
"Главное операционное управление Народного банка","100096, г. Ташкент, Чиланзарский район, ул. Катартал, 46",,,"г.Ташкент","base.uz",,,"01125"
"Богишамольский филиал HAMKORBANK","140100, Самаркандская область, г. Самарканд, ул. М. Кошгарий, 49",,,"Самаркандская область","base.uz",,,"01126"
"Шайхантаурский филиал HAMKORBANK","100169, г. Ташкент, Шайхантахурский район, пересечение улиц Беруний-Хувайдо, 12a",,,"г.Ташкент","base.uz",,,"01127"
"Ферганский областной филиал Invest Finance Bank","150105, Ферганская область, г. Фергана, ул. Ал-Фаргоний, 52",,,"Ферганская область","base.uz",,,"01128"
"Хорезмский областной филиал Invest Finance Bank","220100, Хорезмская область, г. Ургенч, ул. Узбекистанская, 4",,,"Хорезмская область","base.uz",,,"01129"
"Зангиатинский филиал Ипотека банка","111809, Ташкентская область, Зангиатинский район, ул. Амира Темура, 178",,,"Ташкентская область","base.uz",,,"01130"
"Ферганский филиал Универсал банка","150105, Ферганская область, г. Фергана, ул. Ал-Фаргоний, 69",,,"Ферганская область","base.uz",,,"01131"
"Операционное отделение Ташкентского городского филиала Народного банка","100031, г. Ташкент, Яккасарайский район, ул. Шота Руставели, 9",,,"г.Ташкент","base.uz",,,"01132"
"Самаркандский областной филиал Invest Finance Bank","140100, Самаркандская область, г. Самарканд, ул. Узбекистанская, 22",,,"Самаркандская область","base.uz",,,"01133"
"Кашкадарьинский областной филиал Invest Finance Bank","180117, Кашкадарьинская область, г.Карши, ул. Узбекистанская, 272",,,"Кашкадарьинская область","base.uz",,,"01135"
"Яшнободский филиал Капиталбанка","г. Ташкент, Яшнободский район, ул. Махтумкули, 1",,,"г. Ташкент","base.uz",,,"01136"
"Бухарский филиал ASIA ALLIANCE BANK","200107, Бухарская область, г. Бухара, ул. Б. Накшбандий, 195ф",,,"Бухарская область","base.uz",,,"01137"
"Юнусабадский филиал АО Ziraat Bank Uzbekistan","100084, г. Ташкент, Юнусабадский район, ул. А. Кодирий, дом 36 Б",,,"г. Ташкент","base.uz",,,"01138"
"Каракалпакстанский филиал Invest Finance Bank","230100, Республика Каракалпакстан, г. Нукус, ул. Гаресизлик, 65",,,"Республика Каракалпакстан","base.uz",,,"01139"
"Центральное операционное управления Агробанка","100096, г. Ташкент, Чиланзарский район, ул. Мукими, 43",,,"г.Ташкент","base.uz",,,"01140"
"Шайхантаурский филиал InFinBank","100011, г. Ташкент, Шайхантахурский район, ул. Навои, 18-Б",,,"г.Ташкент","base.uz",,,"01141"
"ЧАКБ ""Мадад Инвест Банк"" ","150100, Ферганская область, г. Фергана, ул. Мустакиллик, 312",,,"Ферганская область","base.uz",,,"01142"
"Самаркандский филиал ASIA ALLIANCE BANK","Самаркандская область, г. Самарканд, ул. Камола Отатурка",,,"Самаркандская область","base.uz",,,"01143"
"Юнусабадский филиал Туронбанка","100017, г. Ташкент, Юнусабадский район, Ц-6, ул. Хуршида, 85А",,,"г.Ташкент","base.uz",,,"01144"
"Шайхантахурский филиал Ипак Йули банка","100021, г. Ташкент, Шайхантахурский район, ул. Наваи, 25",,,"г.Ташкент","base.uz",,,"01145"
"Хавастский филиал Народного банка","120711, Сырдарьинская область, Хавастский район, Хавастский гп, махалля Бунёдкор, ул. Самарканд, 11",,,"Сырдарьинская область","base.uz",,,"01146"
"Карасарайский филиал Микрокредитбанка","100069, г. Ташкент, Алмазарский район, ул. Карасарай, 316",,,"г.Ташкент","base.uz",,,"01147"
"Навоийский областной филиал Invest Finance Bank","209109, Навийская область, г. Навои,  квартал 7, ул. Меъморлар",,,"Навоийская область","base.uz",,,"01148"
"Ангренский филиал HAMKORBANK","110200, Ташкентская область, г. Ангрен, ул. Ахангаран",,,"Ташкентская область","base.uz",,,"01149"
"Акционерный коммерческий банк “Ўзагроэкспортбанк”","100212, г. Ташкент, Юнусабадский район, ул. Амира Темура, 79А",,,"г. Ташкент","base.uz",,,"01150"
"Бувайдинский филиал Универсал банка","151900, Ферганская область, Бувайдинский район, Село Янгикурган, ул.Хилол, 22",,,"Ферганская область","base.uz",,,"01151"
"Джизакский региональный филиал Узпромстройбанка","130100, Джизакская область, г. Джизак, пр. Ш.Рашидова, 7",,,"Джизакская область","base.uz",,,"01152"
"Чиланзарский филиал ASIA ALLIANCE BANK","100115, г. Ташкент , Чиланзарский район, ул. Чиланзар, 53А",,,"г.Ташкент","base.uz",,,"01153"
"Мирза Улугбекский филиал Туронбанк","100017, г. Ташкент, Мирза Улугбекский район, ул. Буюк Ипак йули, 218-220",,,"г. Ташкент","base.uz",,,"01154"
"Ферганский региональный филиал HAMKORBANK","150100, Ферганская область, г. Фергана, ул. Мураббийлар, 41",,,"Ферганская область","base.uz",,,"01155"
"Наманганский региональный филиал HAMKORBANK","160108, Наманганская область, г. Наманган, ул. Амира Темура, 110",,,"Наманганская область","base.uz",,,"01156"
"Ургутский филиал HAMKORBANK","141600, Самаркандская область, Ургутский район, г. Ургут, ул. Дустлик МФЙ, пр. Навои 96",,,"Самаркандская область","base.uz",,,"01157"
"'Kapital 24'' филиал розничного бизнеса Капиталбанка","100047, г. Ташкент, Юнусабадский район, ул. Сайилгох, 7 А",,,"г.Ташкент","base.uz",,,"01158"
